fullVisitorId,visitId,date,hitNumber,productSKU,productPrice,transactionId,transactionRevenue,transactionShipping,transactionTax,currencyCode
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,10,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,11,GGOEGAAX0362,41590000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,12,GGOEGAAX0362,41590000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,13,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,14,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,15,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,16,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,17,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,18,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:16:00.000+0000,19,GGOEGAAX0359,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,20,9182569,0,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,20,9181572,0,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,20,9180833,0,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0313,31990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0358,44790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0359,44790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0362,41590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0568,87990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0592,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0593,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0598,79190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0595,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0596,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0597,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,21,GGOEGAAX0571,87990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,22,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,23,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,24,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,25,9182771,0,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:17:00.000+0000,25,9181019,0,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0313,31990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0358,44790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0359,44790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0362,41590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0568,87990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0592,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0593,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0598,79190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0595,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0596,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0597,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:18:00.000+0000,28,GGOEGAAX0571,87990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:19:00.000+0000,29,GGOEGBRB013899,79990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:19:00.000+0000,29,GGOEGBRJ037299,79990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:19:00.000+0000,29,GGOEGBRJ037399,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:19:00.000+0000,29,GGOEGBRA037499,79990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:19:00.000+0000,29,GGOEGBRB073899,38390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:19:00.000+0000,29,GGOEGAAX0795,79990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGDHQ014899,19990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGDHQ015399,19990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEYDHJ019399,6390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEYDHJ056099,3990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEADHH073999,15190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGDHC015299,8790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEADHH055999,2390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGDHC074099,15190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGDHR082199,11190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGDHJ082599,19990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGAAX0127,19190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:20:00.000+0000,30,GGOEGAAX0074,2400000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEAFKQ020499,1590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEAFKQ020599,2390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEGFKA022299,1200000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEGFKQ020399,2390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEGFKQ020799,2390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEYFKQ020699,1590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEWFKA082999,2390000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEWFKA083099,1590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEWFKA083199,1590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEWFKA083299,1590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:23:00.000+0000,31,GGOEWCKQ085457,13590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0313,31990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0358,44790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0359,44790000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0362,41590000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0568,87990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0592,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0593,55990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0598,79190000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0595,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0596,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0597,59990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,33,GGOEGAAX0571,87990000,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,34,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,35,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,36,GGOEGAAX0358,44790000,null,null,null,null,null
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,37,9182771,0,null,null,null,null,USD
5162435414990636261,1494216917,2017-05-07T21:24:00.000+0000,37,9181019,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEYFKQ020699,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEYOLR018699,6990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEYDHJ056099,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEYHPB072210,10990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEYOCR077399,19990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEYOCR077799,14990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEGAAX0351,29990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEGAAX0356,20990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEGAAX0284,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEGAAX0317,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEGAAX0325,18990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:01:00.000+0000,1,GGOEGAAX0318,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBCR024399,13990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBFC018799,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBJC019999,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBJL013999,15990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBMJ013399,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBPB021199,14990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBRB013899,99990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGCMB020932,21990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBRJ037299,99990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBRJ037399,69990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBRA037499,99990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,2,GGOEGBMC056599,79990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGBFC018799,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGEHQ024099,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGESB015099,22990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGESB015199,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGESC014099,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGESQ016799,12990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGETB023799,55990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGETR014599,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGEVA022399,39990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGEVR014999,34990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGFKA022299,1500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:03:00.000+0000,3,GGOEGFQB013799,8990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,4,GGOEGETR014599,16990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,5,GGOEGETR014599,16990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,6,GGOEGETR014599,16990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,7,9182575,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,7,9183186,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,7,9184677,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGBFC018799,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGEHQ024099,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGESB015099,22990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGESB015199,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGESC014099,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGESQ016799,12990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGETB023799,55990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGETR014599,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGEVA022399,39990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGEVR014999,34990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGFKA022299,1500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:05:00.000+0000,8,GGOEGFQB013799,8990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,9,GGOEGETB023799,55990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,10,GGOEGETB023799,55990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,11,GGOEGETB023799,55990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,12,9182785,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,12,9182883,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGBFC018799,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGEHQ024099,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGESB015099,22990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGESB015199,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGESC014099,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGESQ016799,12990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGETB023799,55990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGETR014599,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGEVA022399,39990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGEVR014999,34990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGFKA022299,1500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,13,GGOEGFQB013799,8990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,14,GGOEGFQB013799,8990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,15,GGOEGFQB013799,8990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,16,GGOEGFQB013799,8990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,17,9182737,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,17,9180824,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGBFC018799,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGEHQ024099,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGESB015099,22990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGESB015199,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGESC014099,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGESQ016799,12990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGETB023799,55990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGETR014599,16990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGEVA022399,39990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGEVR014999,34990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGFKA022299,1500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:06:00.000+0000,18,GGOEGFQB013799,8990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEAKDH019899,3990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEACCQ017299,17990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEAFKQ020499,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEAFKQ020599,2990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGACB023699,12990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGBCR024399,13990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGCBQ016499,2500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGCKQ013199,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGCMB020932,21990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGCNB021099,11990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGESB015099,22990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:07:00.000+0000,19,GGOEGESB015199,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,20,GGOEGCKQ013199,1990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,21,GGOEGCKQ013199,1990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,22,GGOEGCKQ013199,1990000,null,null,null,null,null
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,23,9182721,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,23,9183226,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,23,9182785,0,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEAKDH019899,3990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEACCQ017299,17990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEAFKQ020499,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEAFKQ020599,2990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGACB023699,12990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGBCR024399,13990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGCBQ016499,2500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGCKQ013199,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGCMB020932,21990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGCNB021099,11990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGESB015099,22990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:08:00.000+0000,24,GGOEGESB015199,59990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEAOCH077899,9990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEAFKQ020499,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEAFKQ020599,2990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGCKQ013199,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGCMB020932,21990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGCNB021099,11990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGFKA022299,1500000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGFKQ020399,2990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGFKQ020799,2990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGKAA019299,1990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGOAA017199,4990000,null,null,null,null,USD
1732367190909348562,1498312914,2017-06-24T07:09:00.000+0000,25,GGOEGOAB016099,17990000,null,null,null,null,USD
1432953326742162569,1498347122,2017-06-24T16:35:00.000+0000,2,9182737,0,null,null,null,null,USD
